Location,Node,Relationship
3186389,JQ1835000,R
3186391,JQ1836000,R
3186395,JQ1838000,R
3186396,JQ1839000,R
3186397,JQ1840000,R
3186400,JQ1841000,R
3186402,JQ1842000,R
3186404,JQ1843000,R
3186405,JQ1844000,R
3186412,JQ1846000,R
3186413,JQ1879000,R
3186416,JQ1847000,R
3186417,JQ1889000,R
3186420,JQ1891000,R
3186421,JQ1848000,R
3186423,JQ1849000,R
3186425,JQ1850000,R
3186428,JQ1851000,R
3186429,JP2831000,R
3186430,JQ1852000,R
3186434,JQ1880000,R
3186435,JQ1853000,R
3186436,JQ1881000,R
3186439,JQ1854000,R
3186442,JQ1888000,R
3186444,JQ1856000,R
3186445,JQ1890000,R
3186447,JQ1892000,R
3186449,JQ1893000,R
3186456,JQ1857000,R
3186458,JQ1858000,R
3186461,JQ1859000,R
3186476,JQ1882000,R
3186479,JA3753000,R
3186483,JQ1884000,R
3186485,JQ1885000,R
3186518,JQ0513000,R
3186526,JQ1661000,R
3186539,JQ1663000,R
3186545,JQ1664000,R
3186547,JQ1665000,R
3186549,JQ1667000,R
3186552,JQ1670000,R
3186557,JQ1673000,R
3186560,JQ1674000,R
3186566,JQ1675000,R
3186568,JQ1676000,R
3186573,JQ1677000,R
3186585,JQ1678000,R
3186590,JQ1680000,R
3186597,JQ1682000,R
3186602,JQ1683000,R
3186604,JQ1684000,R
3186607,JQ1685000,R
3186609,JQ1686000,R
3186615,JQ1687000,R
3186620,JQ1688000,R
3186625,JQ1689000,R
3186633,JQ1691000,R
3186643,JQ1692000,R
3186646,JQ1693000,R
3186658,JQ1694000,R
3186660,JQ1695000,R
3186664,JQ1696000,R
3186677,JQ1697000,R
3186679,JQ1698000,R
3186685,JQ1700000,R
3186690,JQ1701000,R
3186695,JQ1702000,R
3186697,JQ1703000,R
3186709,JQ1705000,R
3186715,JQ1710000,R
3186742,JQ1712000,R
3186749,JQ1713000,R
3186763,JQ1740000,R
3186770,JQ1741000,R
3186783,JQ1742000,R
3186785,JQ1743000,R
3186793,JQ1744000,R
3186796,JQ1745000,R
3186801,JQ1746000,R
3186804,JQ1747000,R
3186808,JQ1748000,R
3186812,JQ1749000,R
3186821,JQ1751000,R
3186829,JQ1752000,R
3186834,JQ1753000,R
3186841,JQ1754000,R
3186845,JQ1758000,R
3186848,JQ1759000,R
3186856,JQ1760000,R
3186859,JQ1762000,R
3186863,JQ1763000,R
3186871,JQ1764000,R
3186879,JQ1765000,R
3186898,JQ1767000,R
3186908,JQ1769000,R
3186926,JQ1771000,R
3186933,JQ1772000,R
3186935,JQ1774000,R
3186939,JQ1775000,R
3186941,JQ1776000,R
3186942,JQ1778000,R
3186943,JQ1779000,R
3186950,JQ1781000,R
3186952,JQ1782000,R
3186957,JQ1783000,R
3186959,JQ1784000,R
3186961,JQ1785000,R
3186963,JQ1786000,R
3186966,JQ1802000,R
3186967,JQ1788000,R
3186969,JQ1789000,R
3186970,JQ1792000,R
3186971,JQ1793000,R
3186972,JQ1794000,R
3186977,JQ1795000,R
3186988,JQ1878000,R
3187002,JQ1902000,R
3187007,JQ1887000,R
3187011,JQ1895000,R
3187017,JQ1901000,R
3187018,JA3754000,R
3187021,JQ1896000,R
3187022,JA3755000,R
3187026,JA3756000,R
3187028,JQ1898000,R
3187029,JQ1899000,R
3187030,JQ1900000,R
3187032,JQ1894000,R
3187034,JQ1897000,R
3187073,JQ1627000,R
3187076,JQ1635000,R
3187077,JQ1672000,R
3187078,JQ1679000,R
3187079,JQ1681000,R
3187080,JQ1714000,R
3187081,JQ1770000,R
3187082,JQ1790000,R
3187088,JQ1930000,R
3187106,JQ1928000,R
3187107,JQ1929000,R
3187108,JQ1905000,R
3187109,JQ1906000,R
3187110,JQ1907000,R
3187111,JQ1908000,R
3187112,JQ1909000,R
3187113,JQ1921000,R
3187114,JQ1922000,R
3187117,JM2738000,R
3187119,JQ1923000,R
3187121,JQ1924000,R
3187123,JQ1918000,R
3187125,JQ1931000,R
3187126,JQ1910000,R
3187132,JQ1917000,R
3187134,JQ1926000,R
3187138,JA3757000,R
3187140,JQ1927000,R
3187141,JA3758000,R
3187143,JA3759000,R
3187147,JQ1919000,R
3187149,JQ1925000,R
3187187,JQ1947000,R
3187188,JQ1934000,R
3187189,JQ1935000,R
3187190,JQ1936000,R
3187192,JQ1939000,R
3187193,JQ1940000,R
3187194,JQ1942000,R
3187195,JQ1943000,R
3187201,JQ1941000,R
3187203,JQ1944000,R
3187206,JQ1945000,R
3187207,JQ1932000,R
3187208,JQ1933000,R
3187209,JQ1938000,R
3187216,JQ1950000,R
3187221,JQ1970000,R
3187224,JQ0180000,R
3187314,JD4571000,R
3187315,JQ1952000,R
3187332,JQ1965000,R
3187351,JQ1960000,R
3187355,JQ1964000,R
3187357,JQ1968000,R
3187360,JQ1969000,R
3187362,JA3760000,R
3187375,JQ1956000,R
3187376,JQ1958000,R
3187377,JQ1959000,R
3187379,JQ1961000,R
3187381,JQ1962000,R
3187384,JQ1949000,R
3187386,JQ1953000,R
3187389,JQ1954000,R
3187390,JQ1955000,R
3187391,JQ1957000,R
3187479,JQ1973000,R
3187480,JQ1977000,R
3187487,JQ1979000,R
3187489,JQ1981000,R
3187500,JQ1982000,R
3187503,JQ1983000,R
3187505,JQ1984000,R
3187507,JQ1985000,R
3187510,JQ1974000,R
3187513,JQ1976000,R
3187522,JQ1975000,R
3187524,JQ1978000,R
3187525,JA3761000,R
3187531,JA3762000,R
3187534,JA3763000,R
3187536,JQ1971000,R
3187537,JQ1980000,R
3187591,JQ1993000,R
3187592,JQ1997000,R
3187596,JM6824000,R
3187597,JM6958000,R
3187602,JQ1986000,R
3187607,JQ1987000,R
3187608,JQ1989000,R
3187614,JQ1998000,R
3187616,JQ1999000,R
3187617,JQ2000000,R
3187618,JQ2001000,R
3187619,JG5522000,R
3187624,JQ2002000,R
3187627,JQ2004000,R
3187633,JQ1988000,R
3187635,JQ1990000,R
3187637,JQ1991000,R
3187640,JQ1992000,R
3187642,JQ1994000,R
3187644,JQ1995000,R
3187646,JQ1996000,R
3188118,JQ2007000,R
3188126,JQ2015000,R
3188135,JQ2006000,R
3188147,JA3765000,R
3188154,JQ2008000,R
3188159,JQ2009000,R
3188162,JQ2010000,R
3188166,JQ2012000,R
3188173,JQ2013000,R
3188179,JQ2014000,R
3188182,JQ2016000,R
3188185,JA3764000,R
3188188,JQ2005000,R
3188237,JA3766000,R
3188244,JA3767000,R
3188402,JM6746000,R
3188957,JQ2023000,R
3188960,JQ2024000,R
3188969,JQ2026000,R
3188971,JQ2029000,R
3188974,JQ2031000,R
3189006,JQ2022000,R
3189021,JQ2025000,R
3189029,JA3768000,R
3189034,JA3769000,R
3189077,JM3285000,R
3189091,JA3770000,R
3189102,JG0838000,R
3189106,JA3771000,R
3189126,JM6836000,R
3189170,JQ2017000,R
3189174,JM4737000,R
3189195,JQ2030000,R
3189201,JQ2034000,R
3189218,JQ2045000,R
3189225,JH3787000,R
3189230,JQ2051000,R
3189231,JQ2038000,R
3189234,JQ2043000,R
3189238,JQ2033000,R
3189239,JQ2035000,R
3189240,JQ2036000,R
3189241,JQ2039000,R
3189242,JQ2040000,R
3189243,JQ2041000,R
3189245,JP8166000,R
3189249,JA3772000,R
3189251,JQ2044000,R
3189254,JQ2046000,R
3189257,JA3773000,R
3189258,JQ2047000,R
3189259,JA3774000,R
3189261,JQ2048000,R
3189262,JQ2049000,R
3189263,JQ2050000,R
3189265,JA3775000,R
3189309,JQ2071000,R
3189331,JH2908000,R
3189363,JG9602000,R
3189393,JQ2063000,R
3189397,JQ2064000,R
3189402,JQ2069000,R
3189446,JQ2058000,R
3189450,JQ2059000,R
3189454,JQ2060000,R
3189563,JQ2054000,R
3189569,JQ2055000,R
3189572,JQ2056000,R
3189575,JA3776000,R
3189580,JG0712000,R
3189586,JA3777000,R
3189598,JA3778000,R
3189601,JQ1730000,R
3189603,JQ2057000,R
3189605,JQ2061000,R
3189615,JQ2066000,R
3189617,JQ2068000,R
3189618,JQ2070000,R
3189634,JP6999000,R
3189667,JD8747000,R
3189791,JQ2052000,R
3190033,JQ2080000,R
3190038,JQ2081000,R
3190043,JQ2087000,R
3190050,JQ2091000,R
3190087,JQ2075000,R
3190104,JP9885000,R
3190109,JP0044000,R
3190135,JQ2078000,R
3190160,JQ2037000,R
3190163,JP9124000,R
3190173,JQ2088000,R
3190183,JA3779000,R
3190188,JA3780000,R
3190190,JQ2076000,R
3190238,JQ2077000,R
3190240,JQ2079000,R
3190242,JQ2082000,R
3190245,JA3781000,R
3190248,JA3782000,R
3190253,JQ2086000,R
3190257,JQ2090000,R
3190260,JQ2089000,R
3190285,JQ2072000,R
3190467,JQ2099000,R
3190496,JQ2092000,R
3190499,JQ2094000,R
3190507,JA3783000,R
3190515,JQ2096000,R
3190522,JQ2028000,R
3190524,JQ2097000,R
3190968,JQ2118000,R
3190976,JQ2105000,R
3191020,JQ2100000,R
3191053,JQ1346000,R
3191063,JQ2101000,R
3191065,JQ2102000,R
3191068,JQ2103000,R
3191070,JQ2107000,R
3191116,JQ2108000,R
3191119,JQ2110000,R
3191122,JQ2111000,R
3191131,JQ2115000,R
3191133,JQ2116000,R
3191136,JQ2117000,R
3191227,JD4627000,R
3191295,JQ2104000,R
3191298,JQ1437000,R
3191317,JQ2114000,R
3191322,JQ0806000,R
3191324,JQ2106000,R
3191329,JQ2109000,R
3191332,JA3784000,R
3191337,JA3788000,R
3191340,JA3789000,R
3191342,JA3790000,R
3191352,JA3791000,R
3191388,JQ2126000,R
3191390,JQ2127000,R
3191392,JQ2129000,R
3191395,JQ2131000,R
3191444,JQ2119000,R
3191448,JQ2121000,R
3191451,JG1094000,R
3191459,JQ2123000,R
3191464,JQ2124000,R
3191469,JQ2130000,R
3191471,JQ2132000,R
3191473,JQ2133000,R
3191478,JQ2134000,R
3191481,JA3792000,R
3191488,JM5701000,R
3191516,JQ2120000,R
3191522,JQ2122000,R
3191544,JH2305000,R
3191548,JQ2128000,R
3191566,JQ2135000,R
3191602,JM6856000,R
3191818,JQ2140000,R
3191826,JQ1383000,R
3191843,JQ2143000,R
3191845,JQ2145000,R
3191866,JQ2146000,R
3191871,JQ2137000,R
3191890,JQ2141000,R
3191895,JA3793000,R
3191901,JQ2142000,R
3191903,JA3794000,R
3191909,JQ2144000,R
3191912,JQ2139000,R
3191921,JQ2136000,R
3191924,JQ2138000,R
3191965,JQ2154000,R
3192027,JQ2153000,R
3192032,JQ2157000,R
3192034,JQ2158000,R
3192037,JQ2159000,R
3192039,JQ2160000,R
3192042,JQ2164000,R
3192061,JM9362000,R
3192063,JQ2148000,R
3192066,JQ2149000,R
3192069,JQ2152000,R
3192110,JQ2150000,R
3192113,JQ2151000,R
3192116,JQ2156000,R
3192124,JA3795000,R
3192140,JQ2161000,R
3192150,JQ2162000,R
3192603,JQ2169000,R
3192607,JQ2170000,R
3192616,JA3796000,R
3192618,JQ2174000,R
3192620,JQ2177000,R
3192621,JQ2179000,R
3192651,JQ2176000,R
3192653,JQ2178000,R
3192657,JH2237000,R
3192659,JQ2165000,R
3192666,JAO922000,R
3192669,JQ2172000,R
3192681,JD1255000,R
3192686,JAO948000,R
3192687,JQ2173000,R
3192701,JAO888000,R
3192702,JAO917000,R
3192711,JAO912000,R
3192715,JAO993000,R
3192725,JAO946000,R
3192732,JAO997000,R
3192740,JAO782000,R
3192789,JAO950000,R
3192820,JQ2196000,R
3192822,JQ2189000,R
3192824,JQ2190000,R
3192830,JQ2201000,R
3192838,JP5596000,R
3192839,JQ2202000,R
3192843,JQ2194000,R
3192847,JQ2188000,R
3192851,JQ2198000,R
3192852,JQ2199000,R
3192853,JQ2200000,R
3192856,JQ2195000,R
3192859,JQ2180000,R
3192860,JQ2181000,R
3192861,JQ2182000,R
3192862,JQ2183000,R
3192863,JQ2184000,R
3192864,JQ2185000,R
3192865,JQ2187000,R
3192874,JA3797000,R
3192875,JA3798000,R
3192876,JA3799000,R
3192877,JA3800000,R
3192878,JQ2193000,R
3192885,JQ2125000,R
3192887,JQ1725000,R
3192888,JQ2192000,R
3192904,JQ2203000,R
3192909,JQ2216000,R
3192912,JQ2191000,R
3192917,JQ2212000,R
3192918,JQ2213000,R
3192919,JQ2214000,R
3192920,JQ2215000,R
3192921,JQ2211000,R
3192925,JQ2204000,R
3192928,JQ2217000,R
3192933,JA3801000,R
3192934,JQ2205000,R
3192935,JQ2209000,R
3192936,JA3802000,R
3192938,JA3803000,R
3192940,JQ2210000,R
3192944,JA3804000,R
3192945,JQ2206000,R
3192950,JQ2218000,R
3192954,JQ2168000,R
3192956,JG5057000,R
3192961,JM3252000,R
3192970,JQ2223000,R
3192971,JQ0926000,R
3192974,JQ2222000,R
3192978,JA3805000,R
3192986,JM7468000,R
3192987,JQ2224000,R
3192998,JQ2219000,R
3193072,JQ2237000,R
3193078,JQ2226000,R
3193083,JQ2235000,R
3193084,JQ2236000,R
3193086,JQ2229000,R
3193089,JQ2230000,R
3193090,JQ2234000,R
3193091,JQ2228000,R
3193096,JQ2233000,R
3193098,JA3806000,R
3193101,JQ2231000,R
3193103,JQ2232000,R
3193106,JA3807000,R
3193109,JQ2238000,R
3193117,JQ2227000,R
3193141,JQ2225000,R
3193145,JM6048000,R
3193149,JQ2245000,R
3193150,JQ2249000,R
3193152,JQ2239000,R
3193171,JQ2243000,R
3193172,JQ2244000,R
3193175,JQ2242000,R
3193176,JQ2246000,R
3193180,JA3808000,R
3193182,JA3809000,R
3193191,JQ2248000,R
3193192,JQ2251000,R
3193193,JQ2252000,R
3193194,JQ2254000,R
3193197,JQ2241000,R
3193199,JQ2247000,R
3193275,JP7977000,R
3193276,JP7973000,R
3193277,JP7970000,R
3193278,JP8055000,R
3193295,JQ2259000,R
3193296,JQ2263000,R
3193297,JQ2265000,R
3193298,JQ2267000,R
3193303,JQ2270000,R
3193304,JQ2271000,R
3193305,JQ2272000,R
3193306,JQ2273000,R
3193307,JQ2274000,R
3193308,JQ2260000,R
3193309,JQ2261000,R
3193310,JQ2262000,R
3193313,JQ2266000,R
3193316,JQ2256000,R
3193334,JQ2268000,R
3193339,JA3810000,R
3193341,JA3811000,R
3193342,JQ2257000,R
3193353,JQ2269000,R
3193365,JQ2286000,R
3193372,@00101107,R
3193380,JQ2278000,R
3193386,JQ2285000,R
3193387,JA3812000,R
3193390,JQ2283000,R
3193401,JQ1727000,R
3193408,JQ2298000,R
3193412,JQ2288000,R
3193415,JQ2292000,R
3193421,JQ2291000,R
3193426,JQ2299000,R
3193427,JQ2300000,R
3193430,JD1761000,R
3193431,JQ1182000,R
3193438,JQ2293000,R
3193441,JQ2294000,R
3193444,JQ2295000,R
3193447,JQ2297000,R
3193453,JQ2287000,R
3193456,JQ2290000,R
3193485,JQ2305000,R
3193489,JQ2308000,R
3193507,JQ2301000,R
3193509,JQ2302000,R
3193510,JQ2304000,R
3193532,JQ2316000,R
3193570,JQ2315000,R
3193584,JM9194000,R
3193585,JQ2311000,R
3193587,JA3813000,R
3193589,JA3814000,R
3193599,JQ2313000,R
3193601,JQ2314000,R
3193603,JM9219000,R
3193607,JM8851000,R
3193622,JQ2328000,R
3193623,JQ2337000,R
3193624,JQ2338000,R
3193625,JQ2339000,R
3193626,JQ2340000,R
3193629,JQ2318000,R
3193630,JQ2319000,R
3193631,JQ2321000,R
3193632,JQ2325000,R
3193633,JQ2333000,R
3193634,JQ2336000,R
3193641,JM8867000,R
3193645,JQ2335000,R
3193647,JQ2322000,R
3193650,JA3815000,R
3193651,JQ2317000,R
3193652,JQ2320000,R
3193654,JQ2323000,R
3193670,JQ2330000,R
3193676,JQ2324000,R
3193678,JQ2326000,R
3193679,JQ2329000,R
3193681,JQ2312000,R
3193701,JQ2357000,R
3193719,JQ2342000,R
3193721,JQ2349000,R
3193723,JQ2355000,R
3193725,JQ2347000,R
3193742,JG8200000,R
3193743,JA3816000,R
3193745,JA3817000,R
3193747,JQ2344000,R
3193748,JA3818000,R
3193750,JQ2341000,R
3193751,JQ2348000,R
3193752,JQ2350000,R
3193753,JQ2351000,R
3193755,JQ2352000,R
3193756,JQ2353000,R
3194032,JQ2363000,R
3194034,JQ2364000,R
3194037,JQ2365000,R
3194039,JQ2368000,R
3194043,JQ2369000,R
3194046,JQ2370000,R
3194049,JQ2371000,R
3194052,JQ2372000,R
3194065,JQ2366000,R
3194078,JQ2360000,R
3194104,JA3819000,R
3194113,JQ2362000,R
3194127,JD8772000,R
3194138,JQ2361000,R
3194139,JQ2367000,R
3194144,JQ2376000,R
3194150,JQ2377000,R
3194153,JM3575000,R
3194165,JM4782000,R
3194180,JG9800000,R
3194188,JQ2373000,R
3194191,JQ2375000,R
3194196,JQ2379000,R
3194198,JM8697000,R
3194207,JA3820000,R
3194218,JQ2374000,R
3194224,JQ1349000,R
3194237,JQ2378000,R
3194240,JA3821000,R
3194428,JM3896000,R
3194623,JM7161000,R
3194653,JM7306000,R
3194662,JQ2399000,R
3194663,JQ2401000,R
3194680,JQ2395000,R
3194710,JQ2396000,R
3194720,JQ2398000,R
3194738,JQ2400000,R
3194740,JQ2380000,R
3194747,JA3822000,R
3194809,JQ2391000,R
3195259,JG4410000,R
3195333,JQ2422000,R
3195336,JQ2425000,R
3195345,JQ2430000,R
3195362,JQ0833000,R
3195367,JQ2426000,R
3195370,JQ2427000,R
3195375,JQ2428000,R
3195377,JQ2433000,R
3195383,JT5975000,R
3195388,JQ2434000,R
3195391,JQ2435000,R
3195399,JQ2418000,R
3195415,JA3824000,R
3195423,JQ2431000,R
3195432,JQ2437000,R
3195459,JQ2416000,R
3195470,JM6968000,R
3195473,JQ2420000,R
3195522,JA3823000,R
3195578,JD4784000,R
3195591,JQ2405000,R
3195594,JQ2409000,R
3195595,JQ2413000,R
3195597,JQ2404000,R
3195618,JQ2408000,R
3195619,JQ2407000,R
3195627,JQ2415000,R
3195629,JQ2402000,R
3195630,JQ2403000,R
3195643,JQ2406000,R
3195644,JQ2359000,R
3195655,JQ2354000,R
3195697,@00100285,R
3195699,JQ2440000,R
3195720,@00087197,R
3195722,JQ2449000,R
3195723,@00101308,R
3195726,JQ2450000,R
3195749,JM8071000,R
3195838,@00101369,R
3195842,JQ2438000,R
3195845,@00101313,R
3195847,JQ2439000,R
3195853,@00101201,R
3195856,JQ2442000,R
3195887,@00087266,R
3195890,JQ2444000,R
3195892,@00101295,R
3195897,JA3825000,R
3195942,@00101224,R
3195947,JQ2447000,R
3195949,@00100305,R
3195952,JQ2448000,R
3196110,@00100887,R
3196112,JQ2452000,R
3196118,@00101310,R
3196121,JQ2470000,R
3196139,@00101316,R
3196142,JQ2472000,R
3196166,JQ2455000,R
3196167,JV9474000,R
3196168,JQ2456000,R
3196169,@00101417,R
3196170,JQ2458000,R
3196171,@00101418,R
3196172,JQ2459000,R
3196173,JV9475000,R
3196174,JQ2460000,R
3196175,JV9477000,R
3196176,JQ2461000,R
3196177,JV9485000,R
3196178,JQ2462000,R
3196179,JV9476000,R
3196180,JQ2463000,R
3196191,@00100407,R
3196194,JQ2473000,R
3196196,@00101429,R
3196198,JQ2474000,R
3196237,@00101396,R
3196239,JQ2465000,R
3196244,@00101397,R
3196249,JA3826000,R
3196430,@00100827,R
3196432,JQ2487000,R
3196439,@00101441,R
3196441,JQ2496000,R
3196595,@00101414,R
3196596,JQ2453000,R
3196598,JQ2454000,R
3196608,@00101399,R
3196609,JQ2489000,R
3196617,@00101431,R
3196618,JQ2480000,R
3196623,JQ2477000,R
3196625,@00101437,R
3196626,JQ2482000,R
3196628,JQ2484000,R
3196630,JQ2485000,R
3196633,@00100547,R
3196635,JQ2476000,R
3196646,JV9814000,R
3196648,JQ2488000,R
3196653,JQ0834000,R
3196657,JP1230000,R
3196658,JQ2479000,R
3196659,@00101433,R
3196661,JA3827000,R
3196663,@00101394,R
3196665,JA3828000,R
3196669,@00101020,R
3196670,JQ2481000,R
3196752,@00101438,R
3196754,JQ2526000,R
3196757,@00101448,R
3196758,JQ2500000,R
3196761,@00101450,R
3196768,JQ2501000,R
3196779,JC1036000,R
3196790,JM1352000,R
3196812,@00101436,R
3196844,JH4586000,R
3196845,@00101446,R
3196848,JQ2498000,R
3196850,@00101452,R
3196853,JQ2503000,R
3196855,@00101453,R
3196857,JQ2504000,R
3196860,@00101455,R
3196862,JQ2505000,R
3196865,@00101457,R
3196867,JQ2506000,R
3196875,@00101465,R
3196878,JQ2519000,R
3196882,JQ2525000,R
3196884,@00101470,R
3196892,JQ2530000,R
3196896,JQ2531000,R
3196901,@00101467,R
3196903,JQ2522000,R
3196920,@00101447,R
3196927,JQ2499000,R
3196936,@00101454,R
3196938,JA3829000,R
3196943,JM5121000,R
3196949,@00101430,R
3196951,JQ2508000,R
3196966,@00101464,R
3196968,JQ2516000,R
3197207,JQ2547000,R
3197210,JW9073000,R
3197211,JQ2534000,R
3197212,JX2585000,R
3197214,JQ2535000,R
3197217,JX2731000,R
3197219,JQ2536000,R
3197221,JX2776000,R
3197224,JQ2538000,R
3197226,JX2732000,R
3197230,JQ2539000,R
3197232,JX2777000,R
3197235,JQ2540000,R
3197237,@00101481,R
3197240,JQ2541000,R
3197242,@00101482,R
3197245,JQ2542000,R
3197302,@00101127,R
3197303,JQ2532000,R
3197305,@00101456,R
3197306,JA3830000,R
3197307,@00101435,R
3197308,JQ2533000,R
3197311,@00101485,R
3197312,JQ2543000,R
3197313,JQ2544000,R
3197384,@00101495,R
3197385,JQ2551000,R
3197394,@00101493,R
3197395,JQ2549000,R
3197396,@00101494,R
3197397,JQ2550000,R
3197398,@00101496,R
3197400,JQ2552000,R
3197494,@00101525,R
3197495,JQ2579000,R
3197501,JQ2557000,R
3197502,JP0979000,R
3197506,@00101515,R
3197511,JQ2563000,R
3197515,@00101516,R
3197519,@00101518,R
3197523,@00101519,R
3197527,JQ2566000,R
3197532,@00101521,R
3197536,JQ2567000,R
3197540,JQ2568000,R
3197546,JM1841000,R
3197591,@00101512,R
3197593,JQ2556000,R
3197599,@00101514,R
3197601,JQ2558000,R
3197615,JQ2562000,R
3197631,@00101401,R
3197633,JQ2578000,R
3197636,@00101504,R
3197638,JQ2581000,R
3197673,@00101471,R
3197678,JA3831000,R
3197683,@00101502,R
3197686,JA3832000,R
3197689,@00101473,R
3197691,JQ2555000,R
3197698,@00101520,R
3197704,JA3833000,R
3197709,@00101523,R
3197711,JA3834000,R
3197715,@00100452,R
3197717,JQ2575000,R
3197729,@00100647,R
3197732,JQ2576000,R
3197736,JH1663000,R
3197750,JQ2580000,R
3197755,JQ2583000,R
3197785,JG9516000,R
3197874,JQ2598000,R
3197890,JQ2600000,R
3197892,@00101530,R
3197897,JA3835000,R
3197902,@00101534,R
3197908,JA3836000,R
3197915,JQ2594000,R
3197918,@00099557,R
3197920,JQ2596000,R
3197957,@00100477,R
3197960,JQ2597000,R
3197962,@00101449,R
3197965,JQ2603000,R
3198166,@00101554,R
3198168,JQ0859000,R
3198171,JQ2615000,R
3198192,@00101548,R
3198193,JQ2610000,R
3198197,@00101552,R
3198198,JQ2613000,R
3198206,@00101560,R
3198208,JQ2617000,R
3198211,@00101562,R
3198212,JQ2618000,R
3198216,@00101564,R
3198218,JQ2620000,R
3198221,@00101566,R
3198224,JQ2623000,R
3198235,@00101574,R
3198237,JQ2624000,R
3198241,@00101576,R
3198242,JQ2625000,R
3198251,JQ2609000,R
3198258,JQ2619000,R
3198259,@00101578,R
3198260,JQ2626000,R
3198270,@00101542,R
3198273,JQ2607000,R
3198277,@00101522,R
3198279,JA3837000,R
3198281,@00101189,R
3198282,JQ2616000,R
3198283,JQ2606000,R
3198401,@00101539,R
3198404,JQ2632000,R
3198406,@00101121,R
3198407,JQ2633000,R
3198409,@00101559,R
3198410,JQ2634000,R
3198422,JM9301000,R
3198423,JM0608000,R
3198426,@00101581,R
3198429,JQ2631000,R
3198433,JH0774000,R
3198436,@00098775,R
3198441,@00101582,R
3198443,JA3838000,R
3198778,@00101238,R
3198780,JQ2656000,R
3198784,@00101627,R
3198787,JQ2658000,R
3198790,@00101630,R
3198793,JQ2659000,R
3198798,@00101501,R
3198801,JQ2660000,R
3198806,@00097846,R
3198809,JQ2663000,R
3198812,@00101637,R
3198815,JQ2664000,R
3198818,@00101305,R
3198820,JQ2667000,R
3198876,@00101605,R
3198878,JQ2644000,R
3198885,@00101606,R
3198888,JQ2645000,R
3198892,@00101610,R
3198895,JQ2648000,R
3198941,JQ2638000,R
3198954,@00101592,R
3198956,JQ2646000,R
3198984,@00101598,R
3198989,JA3839000,R
3199004,@00101619,R
3199009,JA3840000,R
3199014,@00101245,R
3199017,JQ2654000,R
3199019,JQ2635000,R
3199031,JP1016000,R
3199036,@00101618,R
3199039,JQ2650000,R
3199046,@00101622,R
3199048,JQ2653000,R
3199063,@00101589,R
3199066,JQ2636000,R
3199068,@00100709,R
3199071,JQ2637000,R
3199077,@00101591,R
3199080,JQ2640000,R
3199089,@00101595,R
3199092,JQ2641000,R
3199095,@00101500,R
3199097,@00101623,R
3199099,JQ2655000,R
3199102,@00101626,R
3199104,JQ2657000,R
3199106,@00101634,R
3199108,JQ2661000,R
3199111,@00101635,R
3199113,JQ2662000,R
3199398,@00101653,R
3199402,JQ2681000,R
3199426,@00101651,R
3199430,JQ2679000,R
3199461,JQ0191000,R
3199466,@00101400,R
3199468,JQ2673000,R
3199470,JQ2674000,R
3199480,@00100463,R
3199486,JQ2678000,R
3199493,@00100176,R
3199495,JQ2670000,R
3199501,JQ2680000,R
3199506,@00101644,R
3199508,JQ2672000,R
3199511,@00101645,R
3199516,JA3841000,R
3199521,@00101646,R
3199526,JA3842000,R
3199534,JQ2671000,R
3199653,JQ2651000,R
3199654,@00101546,R
3199657,JQ2668000,R
3199664,JQ2669000,R
3199666,@00101633,R
3199668,JQ2677000,R
3199893,JP6679000,R
3199895,@00101537,R
3199897,JQ2684000,R
3199904,JQ2284000,R
3199905,@00101486,R
3199906,JQ2683000,R
3199915,@00101661,R
3199916,JQ2686000,R
3199917,@00101561,R
3199918,JQ2688000,R
3199925,JQ2694000,R
3199930,@00101648,R
3199931,JQ2689000,R
3199932,JG0631000,R
3199933,JG0522000,R
3199935,@00100674,R
3199936,JQ2690000,R
3199938,@00101670,R
3199940,JA3843000,R
3199942,@00101586,R
3199943,JQ2691000,R
3199972,@00097346,R
3199977,JQ2700000,R
3200005,@00101667,R
3200007,JQ2699000,R
3200012,@00101617,R
3200014,JQ2702000,R
3200015,@00101689,R
3200019,JQ2704000,R
3200023,@00101690,R
3200027,JQ2705000,R
3200030,@00101691,R
3200034,JQ2706000,R
3200038,JQ2698000,R
3200046,JQ0090000,R
3200059,JQ0917000,R
3200077,@00101650,R
3200081,JA3844000,R
3200091,@00099650,R
3200092,JQ2695000,R
3200094,@00101628,R
3200095,JQ2697000,R
3200131,JQ2734000,R
3200132,JQ2735000,R
3200149,@00100756,R
3200153,@00101718,R
3200207,@00101693,R
3200209,JQ2710000,R
3200212,@00101694,R
3200215,JQ2711000,R
3200219,@00101695,R
3200222,JQ2712000,R
3200224,@00101696,R
3200227,JQ2713000,R
3200229,@00101697,R
3200231,JQ2714000,R
3200234,@00101698,R
3200236,JQ2715000,R
3200238,@00101699,R
3200240,JQ2716000,R
3200244,@00101700,R
3200246,JQ2717000,R
3200248,JQ2761000,R
3200251,@00101702,R
3200253,JQ2719000,R
3200255,@00101703,R
3200258,JQ2720000,R
3200260,@00101704,R
3200262,JQ2721000,R
3200264,@00101705,R
3200267,JQ2722000,R
3200269,@00101706,R
3200271,JQ2723000,R
3200275,@00101707,R
3200277,JQ2724000,R
3200279,@00101708,R
3200282,JQ2725000,R
3200284,@00101709,R
3200287,JQ2726000,R
3200290,@00101710,R
3200293,JQ2727000,R
3200295,@00101711,R
